date,0
1870-01-01,-0.5339355186211148
1870-02-01,-0.7348085178983724
1870-03-01,-0.36568151717563024
1870-04-01,-0.34655451645288815
1870-05-01,-0.8074275157301458
1870-06-01,-0.6183005150074037
1870-07-01,-0.5791735142846615
1870-08-01,-0.4200465135619193
1870-09-01,-0.07091951283917708
1870-10-01,-0.4617925121164349
1870-11-01,-0.3326655113936927
1870-12-01,-0.33353851067095047
1871-01-01,0.20558849005179175
1871-02-01,-0.12528450922546602
1871-03-01,0.023842491497276186
1871-04-01,-0.047030507779981634
1871-05-01,-0.2479035070572394
1871-06-01,-0.07877650633449729
1871-07-01,-0.149649505611755
1871-08-01,0.11947749511098715
1871-09-01,0.20860449583372936
1871-10-01,0.11773149655647158
1871-11-01,0.1368584972792138
1871-12-01,-0.134014501998044
1872-01-01,-0.2748875012753018
1872-02-01,-0.1757605005525596
1872-03-01,-0.05663349982981741
1872-04-01,-0.32750649910707524
1872-05-01,-0.17837949838433298
1872-06-01,-0.07925249766159081
1872-07-01,0.11987450306115138
1872-08-01,-0.41099849621610635
1872-09-01,-0.5818714954933641
1872-10-01,-0.5027444947706219
1872-11-01,-0.35361749404787984
1872-12-01,-0.44449049332513757
1873-01-01,-0.3453634926023954
1873-02-01,-0.5762364918796532
1873-03-01,-0.8771094911569111
1873-04-01,-0.2379824904341688
1873-05-01,-0.0988554897114266
1873-06-01,-0.049728488988684316
1873-07-01,-0.1506014882659421
1873-08-01,0.038525512456800026
1873-09-01,0.0876525131795422
1873-10-01,-0.35322048609771556
1873-11-01,-0.34409348537497336
1873-12-01,-0.2749664846522311
1874-01-01,-0.505839483929489
1874-02-01,-0.6367124832067468
1874-03-01,-0.9775854824840045
1874-04-01,-0.5184584817612623
1874-05-01,-0.4393314810385201
1874-06-01,-0.3002044803157779
1874-07-01,-0.5810774795930358
1874-08-01,-0.6319504788702935
1874-09-01,-0.7128234781475512
1874-10-01,-0.8336964774248091
1874-11-01,-0.9145694767020669
1874-12-01,-0.7254424759793245
1875-01-01,-0.2963154752565825
1875-02-01,0.04281152546615974
1875-03-01,-0.17806147381109805
1875-04-01,-0.4589344730883559
1875-05-01,-0.6798074723656138
1875-06-01,-0.35068047164287147
1875-07-01,-0.44155347092012925
1875-08-01,-0.40242647019738714
1875-09-01,-0.5032994694746449
1875-10-01,-0.4241724687519026
1875-11-01,-0.2350454680291605
1875-12-01,-0.34591846730641823
1876-01-01,-0.546791466583676
1876-02-01,-0.7976644658609338
1876-03-01,-0.7285374651381915
1876-04-01,-0.7794104644154494
1876-05-01,-0.6802834636927073
1876-06-01,-0.03115646296996505
1876-07-01,0.05797053775277716
1876-08-01,0.23709753847551937
1876-09-01,0.37622453919826154
1876-10-01,0.5053515399210038
1876-11-01,0.544478540643746
1876-12-01,0.6236055413664882
1877-01-01,0.7427325420892303
1877-02-01,0.8518595428119726
1877-03-01,0.9109865435347149
1877-04-01,0.890113544257457
1877-05-01,1.1492405449801992
1877-06-01,1.3683675457029414
1877-07-01,1.8074945464256835
1877-08-01,1.9266215471484258
1877-09-01,2.135748547871168
1877-10-01,2.33487554859391
1877-11-01,2.4640025493166524
1877-12-01,2.873129550039395
1878-01-01,2.792256550762137
1878-02-01,2.8113835514848793
1878-03-01,1.6905105522076214
1878-04-01,1.2996375529303634
1878-05-01,1.1987645536531055
1878-06-01,1.2978915543758478
1878-07-01,0.6270185550985901
1878-08-01,0.26614555582133226
1878-09-01,0.055272556544074425
1878-10-01,-0.15560044273318335
1878-11-01,-0.3264734420104411
1878-12-01,-0.37734644128769895
1879-01-01,-0.17821944056495675
1879-02-01,0.19090756015778548
1879-03-01,0.13003456088052767
1879-04-01,-0.0008384383967300901
1879-05-01,-0.46171143767398787
1879-06-01,-0.30258443695124576
1879-07-01,-0.4034574362285035
1879-08-01,-0.32433043550576124
1879-09-01,-0.46520343478301907
1879-10-01,-0.566076434060277
1879-11-01,-0.7769494333375346
1879-12-01,-0.6578224326147926
1880-01-01,-0.6386954318920504
1880-02-01,-0.36956843116930804
1880-03-01,-0.26044143044656587
1880-04-01,-0.21131442972382364
1880-05-01,-0.3521874290010814
1880-06-01,-0.25306042827833924
1880-07-01,-0.1739334275555971
1880-08-01,0.11519357316714512
1880-09-01,0.32432057388988733
1880-10-01,0.5234475746126296
1880-11-01,0.5925745753353717
1880-12-01,0.531701576058114
1881-01-01,0.6408285767808561
1881-02-01,0.5799555775035984
