degree,mahler_measure,threading_depth,source
3,4.0379067804162405,1.3957264340412674,generated
3,3.555621809598243,1.268529959239403,generated
3,2.999999999999996,1.0986122886681084,generated
3,3.0,1.0986122886681098,generated
3,2.999999999999996,1.0986122886681084,generated
3,5.107243151757947,1.6306597579983295,generated
3,4.688950613085435,1.5452088075472763,generated
3,4.217358500054537,1.4392089842063978,generated
3,3.668685090477744,1.2998333118933578,generated
3,3.000000000000009,1.098612288668113,generated
3,2.999999999999993,1.0986122886681071,generated
5,3.997059520353023,1.3855589708750111,generated
5,3.2957091094916127,1.1926213525370606,generated
5,3.263158896225183,1.1826957127863214,generated
5,3.4637527654050606,1.2423526155794486,generated
5,4.7659094956266745,1.5614883889088926,generated
5,5.624248334485969,1.7270873097365602,generated
5,3.968598527293388,1.3784130165792388,generated
5,3.390538663775088,1.220988806638187,generated
5,2.999999999999996,1.0986122886681084,generated
5,2.9999999999999973,1.098612288668109,generated
5,3.429793059359741,1.2324999268095866,generated
5,4.914413288420899,1.5921723748401782,generated
5,4.3952672146350125,1.4805283289783366,generated
5,3.818342451534816,1.3398164152401242,generated
5,3.133340797745226,1.1420997828641255,generated
5,2.9999999999999982,1.0986122886681091,generated
5,3.0771458787638637,1.1240025046291342,generated
5,3.684983995201168,1.304266182402877,generated
5,4.883299273362897,1.5858210720326698,generated
5,4.345029703567967,1.4690325949581924,generated
5,3.696506815821153,1.307388269871333,generated
5,3.000000000000008,1.0986122886681124,generated
5,3.0000000000000058,1.0986122886681116,generated
5,3.5511162732905213,1.2672619972408572,generated
5,4.139685272195594,1.4206197637386708,generated
5,5.4112271642066165,1.6884758997063114,generated
5,4.934038568736732,1.5961578350074463,generated
5,4.38510347927909,1.4782132240130024,generated
5,3.7202389155360063,1.313787890829197,generated
5,3.000000000000003,1.098612288668111,generated
5,3.6303480602261033,1.289328528039956,generated
5,4.200405531521271,1.4351810757522887,generated
5,5.956493054693619,1.7844818942520022,generated
5,5.54214271412897,1.7123811974857992,generated
5,5.091702422157091,1.6276122387198042,generated
5,4.6099545059299,1.5282179883980187,generated
5,4.177722381219156,1.4297662131571536,generated
5,4.13550022260835,1.4196082939784649,generated
5,4.462267830551297,1.4956571189851018,generated
5,6.502761986025607,1.8722270075752767,generated
5,6.142611438308278,1.81524996742336,generated
5,5.76700437327386,1.7521527729603437,generated
5,5.3889096977220605,1.6843430820327223,generated
5,5.05423033903053,1.6202255835172037,generated
5,4.875823499924664,1.5842890132453862,generated
5,4.941743306253312,1.597718164949377,generated
5,3.948989397123105,1.3734596973485416,generated
5,3.2346524362281555,1.173921483611578,generated
5,3.0347903113499703,1.1101423319598718,generated
5,3.9920767612263166,1.3843115870284546,generated
5,4.741669959974343,1.556389385890478,generated
5,5.491627069366432,1.7032245812604323,generated
5,3.987884865240996,1.3832609813821837,generated
5,3.4447651773837915,1.236855738828549,generated
5,2.999999999999994,1.0986122886681076,generated
5,2.999999999999988,1.0986122886681056,generated
5,3.9567733947754937,1.3754288938378978,generated
5,4.814462498807681,1.5716244084493964,generated
5,4.362946779776925,1.4731476959870673,generated
5,3.813403362711495,1.3385220614623397,generated
5,3.185736148603604,1.15868339217758,generated
5,2.999999999999999,1.0986122886681091,generated
5,2.999999999999995,1.098612288668108,generated
5,4.157289967818385,1.424863411943734,generated
5,4.789731316257479,1.5664743172102156,generated
5,4.257895154946661,1.4487749430931376,generated
5,3.634032826317224,1.2903430030419385,generated
5,2.999999999999993,1.0986122886681071,generated
5,2.999999999999998,1.098612288668109,generated
5,2.999999999999992,1.0986122886681071,generated
5,5.256666401486031,1.659497061860298,generated
5,4.762743903584187,1.560823952492471,generated
5,4.18836006528332,1.4323092647861837,generated
5,3.4757118864813576,1.2457993174550257,generated
5,3.0,1.0986122886681096,generated
5,3.0000000000000027,1.098612288668111,generated
5,3.438895088896297,1.2351502247028308,generated
5,5.748840253599249,1.7489981394398642,generated
5,5.302347851560901,1.6681497133271403,generated
5,4.798981998478449,1.5684038117706045,generated
5,4.211374342789335,1.4377890416403596,generated
5,3.4864911454831704,1.2488958280179292,generated
5,3.0000000000000058,1.0986122886681116,generated
5,3.5584414243707325,1.2693226468575478,generated
5,6.252626830003206,1.833001668250544,generated
5,5.853553717387719,1.7670489498644268,generated
5,5.418662110825477,1.6898489419596725,generated
5,4.941546182778256,1.597678274693142,generated
5,4.428522804964604,1.488066075845436,generated
5,3.993328017352654,1.384624972804448,generated
5,3.995505119812131,1.3851700092261612,generated
5,3.898845678143261,1.3606805293616202,generated
5,3.2200442314913724,1.169395095949976,generated
5,3.7212106262920286,1.3140490525171402,generated
5,4.07244437782319,1.4042434034077138,generated
5,4.674524711718088,1.542127491629663,generated
5,5.336365961563822,1.6745448897630475,generated
5,4.007210863408338,1.3880954540299295,generated
5,3.490001144490804,1.2499020641486098,generated
5,3.0000000000000084,1.0986122886681124,generated
5,3.6351110569643423,1.290639662641016,generated
5,3.94282005779584,1.3718962179920675,generated
5,4.690045418871393,1.5454422666056231,generated
5,4.344753686474209,1.4689690681517205,generated
5,3.817997832405075,1.3397261575729271,generated
5,3.230337678406116,1.1725866761683588,generated
5,2.999999999999999,1.0986122886681091,generated
5,3.560004173210237,1.2697617171133186,generated
5,4.075349066227855,1.404956403448195,generated
5,4.726162538153917,1.553113570503808,generated
5,4.206347001242876,1.4365945753617264,generated
5,3.610603985784236,1.283875067431692,generated
5,2.9999999999999964,1.0986122886681084,generated
5,3.0,1.0986122886681096,generated
5,3.495620499305894,1.2515108990708823,generated
5,5.144926853522054,1.638011152182434,generated
5,4.648141814526092,1.5364675299546646,generated
5,4.075065449017501,1.404886807672437,generated
5,3.3839709155990287,1.2190498470259044,generated
5,2.999999999999991,1.098612288668107,generated
5,3.0,1.0986122886681098,generated
5,5.591355511546198,1.7212217464200812,generated
5,5.128643505719015,1.6348412003800823,generated
5,4.601573801979088,1.5263983758466495,generated
5,3.9741538717342273,1.3798118629910687,generated
5,3.155614012937425,1.1491830928859998,generated
5,3.000000000000004,1.0986122886681111,generated
5,2.999999999999992,1.098612288668107,generated
5,6.055122057336389,1.8009045349086366,generated
5,5.630996402614035,1.7282864074184388,generated
5,5.158529278424328,1.6406515153053594,generated
5,4.61748936620939,1.5298511301561517,generated
5,3.9693273348102895,1.3785966432675223,generated
5,3.1433994068596327,1.1453048279661862,generated
5,3.846379121424752,1.3471322178217973,generated
5,3.958003189753577,1.3757396530803971,generated
5,4.247644132971131,1.4463645075894265,generated
5,4.458149807792621,1.4947338386594122,generated
5,4.628459618736713,1.532224117005427,generated
5,5.160056038112928,1.6409474395339056,generated
5,4.026087803724489,1.3927951361512907,generated
5,3.529171238457464,1.2610630667399103,generated
5,3.846551026374127,1.3471769094922277,generated
5,4.149884881448317,1.4230805944478184,generated
5,4.368519208795797,1.4744240978610976,generated
5,4.544606815316159,1.5139412146059257,generated
5,4.334901768396088,1.4666989498595182,generated
5,3.827122904153794,1.3421133209406393,generated
5,3.269461035378188,1.184625150339427,generated
5,3.744217871002119,1.3202127489634188,generated
5,4.056677699938662,1.400364338115301,generated
5,4.281766267935829,1.4543656038892308,generated
5,4.6814112683420745,1.5435996175361142,generated
5,4.174643095943756,1.4290288686471866,generated
5,3.604127518672834,1.2820797216597764,generated
5,3.000000000000005,1.0986122886681111,generated
5,3.652921102829721,1.2955271496685252,generated
5,3.9690636086375233,1.378530200036207,generated
5,5.061823201475873,1.621726734898182,generated
5,4.568641392382269,1.5192158723882023,generated
5,4.006510718180892,1.387920717430436,generated
5,3.348167034717488,1.2084130422780266,generated
5,3.0000000000000018,1.0986122886681102,generated
5,3.573513953187616,1.273549412298122,generated
5,5.46977745252052,1.6992379305094318,generated
5,5.000523286765953,1.609542564311092,generated
5,4.466656029526452,1.4966400368366186,generated
5,3.8357115309356975,1.3443549537074917,generated
5,3.0437894047762293,1.1131032538926764,generated
5,3.000000000000005,1.0986122886681111,generated
5,5.897702116363687,1.7745628032450678,generated
5,5.458678247898263,1.6972066813114168,generated
5,4.965328872485719,1.6024795334677795,generated
5,4.391968970961915,1.4797776392828912,generated
5,3.6834697300059074,1.3038551693808649,generated
5,3.1476478646487704,1.146655464275731,generated
5,4.2491040508724005,1.44670814915301,generated
5,4.504514213523796,1.5050800525098176,generated
5,4.696419951685559,1.5468005060583885,generated
5,4.854101966249676,1.5798241137277114,generated
5,4.989705438464222,1.6073768776531752,generated
5,5.10962909661868,1.6311268177493183,generated
5,4.044341680438895,1.3973187883009788,generated
5,4.121210949446106,1.4161470399439542,generated
5,4.3967136956302975,1.480857374508144,generated
5,4.599556369898854,1.5259598575179496,generated
5,4.764611009100682,1.5612158987477556,generated
5,4.9057089695453175,1.59039962274474,generated
5,4.330309729010263,1.4656390704054345,generated
5,3.838545902928457,1.3450936237732445,generated
5,3.996609714786797,1.3854464304249452,generated
5,4.290819591590456,1.4564777616835556,generated
5,4.5039456655635774,1.504953827168615,generated
5,4.676006638670785,1.5424444633416594,generated
5,4.649113735637026,1.5366766069471665,generated
5,4.154917343472869,1.424292534841877,generated
5,3.606097285456008,1.282626103190363,generated
5,3.87834548470093,1.3554086412228603,generated
5,4.188120382658539,1.4322520372605332,generated
5,4.410339967446806,1.483951776611456,generated
5,4.998494751199574,1.6091368173494391,generated
5,4.511778530832618,1.506691428512489,generated
5,3.963441069305238,1.3771126048371785,generated
5,3.336054484889762,1.204788816764136,generated
5,3.769473102489005,1.3269352310794988,generated
5,5.374207689055592,1.6816111564609613,generated
5,4.904022067209834,1.590055698462659,generated
5,4.3721425751723935,1.4752531807552085,generated
5,3.752605606004459,1.3224504269687738,generated
5,3.007727908889725,1.101184946174984,generated
5,3.862284226508852,1.3512587769764013,generated
5,5.770740411506727,1.7528003931726357,generated
5,5.323753915455648,1.6721786777244965,generated
5,4.820739085760162,1.572927253602187,generated
5,4.236162008674892,1.4436576726817725,generated
5,3.1629918892594144,1.1515183800645852,generated
5,4.571183525936328,1.5197721486062552,generated
5,4.7855728569412905,1.5656057370581058,generated
5,4.95451062848404,1.6002983997328104,generated
5,5.0966343092601605,1.6285803825136942,generated
5,5.220639358329748,1.652619876832835,generated
5,5.331400870360328,1.673614031104391,generated
5,5.431968620551539,1.6923016134634832,generated
5,4.439151418404019,1.4904632361969232,generated
5,4.673615301292772,1.541932926630226,generated
5,4.854101966249694,1.579824113727715,generated
5,5.004120083023483,1.6102615897235026,generated
5,5.134026912210622,1.6358903243928689,generated
5,5.249450443519825,1.658123393699673,generated
5,4.329197012569059,1.4653820773732598,generated
5,4.305101024344301,1.459800604350998,generated
5,4.560971871242351,1.517535730475806,generated
5,4.753336520139175,1.558846796753827,generated
5,4.911367510545091,1.5915524184141847,generated
5,5.047228024492147,1.6188391865420375,generated
5,4.625427246841928,1.531568744393384,generated
5,4.142873627383767,1.4213896599469122,generated
5,4.170890139826744,1.4281294758189589,generated
5,4.448603924211593,1.4925903220599273,generated
5,4.652812670863611,1.5374719121903833,generated
5,4.94926175374068,1.5992384247995766,generated
5,4.470139621850962,1.4974196434510796,generated
5,3.935862740097454,1.370130105639212,generated
5,4.039216038596945,1.3960506232907088,generated
5,4.801307617185527,1.5688883010611725,generated
5,5.297819211839232,1.6672952664169916,generated
5,4.82987344076155,1.5748202645803036,generated
5,4.304262202169298,1.4596057415822687,generated
5,3.701133600848776,1.3086391513336144,generated
5,4.138022597613341,1.4202180403073144,generated
5,4.681031684105069,1.543518530956652,generated
5,5.667072428115071,1.7346726577860765,generated
5,5.216693237974558,1.6518637218465293,generated
5,4.711024311897565,1.549905360370596,generated
5,3.63432333832356,1.2904229418891575,generated
5,4.3919564254513626,1.4797747828126944,generated
5,5.078779376817061,1.6250709525643674,generated
5,5.224459189034028,1.65335128800282,generated
5,5.350244438943456,1.677142249386322,generated
5,5.461849934986194,1.697787548303195,generated
5,5.56272284581413,1.7160877088587236,generated
5,5.655127319531444,1.7325626238206386,generated
5,5.740642391491106,1.7475711189633916,generated
5,4.774533393733659,1.5632962505681114,generated
5,4.967631351094587,1.6029431371867675,generated
5,5.12386892626479,1.6339098033530486,generated
5,5.257181390528957,1.6595950258128918,generated
5,5.374544084843953,1.6816737489918052,generated
5,5.48002765567269,1.7011101476027903,generated
5,5.576246446722292,1.718515870243778,generated
5,4.642168022501376,1.5351815033413805,generated
5,4.854101966249695,1.5798241137277154,generated
5,5.021730651859381,1.613774625656951,generated
5,5.16299267720947,1.6415163875756598,generated
5,5.286360303772416,1.6651299757533196,generated
5,4.607910138359283,1.5277744219793248,generated
5,4.505759173132416,1.5053563947611828,generated
5,4.738634490962568,1.5557490121279651,generated
5,4.9183831669702505,1.5929798518957776,generated
5,5.496607543823518,1.7041310917188404,generated
5,4.910367118354227,1.5913487085335736,generated
5,4.439129206499482,1.490458232546898,generated
5,4.366302620674741,1.473916568752454,generated
5,5.106823220767804,1.6305775319827418,generated
5,5.531335946159135,1.710429367942042,generated
5,5.235856850500006,1.6555305081972245,generated
5,4.771896646199559,1.5627438456188014,generated
5,4.254472549355289,1.447970794143115,generated
5,4.497392801740705,1.5034978514813828,generated
5,5.036675334033447,1.6167462084688196,generated
5,5.485221080396604,1.7020573992771024,generated
5,5.58141401846098,1.719442152617093,generated
5,5.130595543989112,1.6352217428909244,generated
5,4.326132332410817,1.464673917079372,generated
5,4.789314096747372,1.5663872063359308,generated
5,5.328560866724208,1.6730811954763918,generated
5,3.985180147325977,1.3825825175757285,generated
5,3.712789201375288,1.3117834004551674,generated
5,3.75410564301468,1.3228500792213853,generated
5,3.941679322140458,1.371606856395758,generated
5,4.238322781151675,1.4441676205021288,generated
5,5.445808724668166,1.6948462714658692,generated
5,3.7883279170119737,1.3319247388981044,generated
5,3.181039997833999,1.1572081866690929,generated
5,3.224172387979172,1.1706762934317656,generated
5,3.4810791978926354,1.2473423600478353,generated
5,3.880897989533425,1.356066567458336,generated
5,4.314616212034246,1.4620083778298654,generated
5,3.809958843458797,1.3376183868384794,generated
5,3.244162192838121,1.1768571327955877,generated
5,2.999999999999992,1.0986122886681071,generated
5,2.9999999999999964,1.0986122886681084,generated
5,3.556678931741847,1.2688272251143524,generated
5,4.099677536108571,1.410908320887593,generated
5,4.579695596982091,1.5216325323762665,generated
5,4.25801223424349,1.448802439704241,generated
5,3.7151222547345535,1.3124115860359389,generated
5,3.039951193357035,1.1118414604724856,generated
5,2.999999999999996,1.0986122886681082,generated
5,3.3039169207975383,1.1951087103055251,generated
5,3.97395112399909,1.3797608451106331,generated
5,4.504778760381201,1.5051387800610796,generated
5,4.766846295655284,1.5616849322909192,generated
5,4.289194858740353,1.456099036710788,generated
5,3.726641320260077,1.315507377674375,generated
5,3.0,1.0986122886681096,generated
5,3.310896736156744,1.1972190699654135,generated
5,4.006940155955,1.3880278966672628,generated
5,4.538137267927121,1.512516634451763,generated
5,5.307465070936528,1.6691143334971286,generated
5,4.905603854436671,1.5903781954168104,generated
5,4.477100170046713,1.4989755533767888,generated
5,4.067006073832095,1.4029071203668282,generated
5,3.951830571230283,1.3741789073143496,generated
5,4.291687759701703,1.4566800727515623,generated
5,4.716008095259203,1.5509626992256451,generated
5,5.855193406745696,1.7673290292531627,generated
5,5.517860265642484,1.707990152104116,generated
5,5.18126053143063,1.6450483725036251,generated
5,4.883801837730461,1.585923981660059,generated
5,4.724066457920164,1.5526699663818344,generated
5,4.802078825072906,1.5690489127149203,generated
5,5.050625880530332,1.619512172346425,generated
5,3.9364566724527448,1.3702809969649552,generated
5,3.491756875129759,1.2504050121657229,generated
5,3.4402736922583195,1.2355510299234425,generated
5,3.53011983209133,1.261331817137109,generated
5,4.557759963189856,1.5168312666877168,generated
5,5.300553686338521,1.6678112842220332,generated
5,3.7331401455681,1.3172497415712008,generated
5,2.999999999999994,1.0986122886681076,generated
5,3.0654442134377025,1.120192489861476,generated
5,3.368006903831457,1.214321146209172,generated
5,4.621233905231337,1.530661748488788,generated
5,3.838326480541781,1.3450364592469175,generated
5,3.310141688806308,1.1969909947587023,generated
5,2.9999999999999942,1.0986122886681078,generated
5,2.999999999999999,1.0986122886681091,generated
5,3.0000000000000027,1.098612288668111,generated
5,3.492829280726299,1.250712089945576,generated
5,4.227248023299944,1.4415511958273133,generated
5,3.705781067588799,1.3098940509937171,generated
5,3.090159711662386,1.128222776196078,generated
5,2.9999999999999933,1.0986122886681076,generated
5,2.9999999999999987,1.0986122886681091,generated
5,3.288854583360653,1.190539353204458,generated
5,3.836095574967775,1.3444550719787405,generated
5,4.181296000635439,1.4306212464806256,generated
5,3.606334334883814,1.2826918367571736,generated
5,2.999999999999993,1.0986122886681071,generated
5,3.0000000000000124,1.0986122886681138,generated
5,3.188450783175348,1.1595351509241991,generated
5,3.798341190311103,1.3345644425603786,generated
5,5.144948635372855,1.638015385829542,generated
5,4.709438464673629,1.5495686789831675,generated
5,4.216685806385761,1.4390494655589348,generated
5,3.639377028759001,1.2918125210561813,generated
5,3.000000000000003,1.098612288668111,generated
5,3.349236541197432,1.2087324217142252,generated
5,3.901418902389769,1.361340308094325,generated
5,5.64051931228415,1.729976137917299,generated
